player_id,player_name,team_name,team_short,position,jersey_number,is_starter,vmax_kmh,threshold_kmh,low_confidence,games_appeared,total_runs,runs_per_game,total_hsr_distance_m,hsr_distance_per_game_m,mean_duration_sec,mean_pct_of_vmax_pct,tournament_peak_speed_kmh,mean_peak_speed_kmh
12529,Matias Vina,Uruguay,URU,LB,17,false,20.02,15.01,false,2,14,7.0,115.9,58.0,1.71,90.0,25.63,18.01
12643,Darko Lazović,Serbia,SRB,LM,22,false,23.72,17.79,false,1,7,7.0,77.3,77.3,1.82,98.7,24.85,23.42
2108,Uriel Antuna,Mexico,MEX,RW,21,false,21.77,16.33,false,3,21,7.0,270.1,90.0,2.35,94.5,30.07,20.57
3867,Pablo Sarabia,Spain,ESP,RW,22,false,12.36,9.27,false,1,7,7.0,47.9,47.9,2.33,90.2,12.47,11.15
9963,Niclas Fullkrug,Germany,GER,CF,9,false,19.08,14.31,false,3,21,7.0,196.1,65.4,1.92,95.5,27.2,18.23
13875,Vincent Aboubakar,Cameroon,CMR,CF,10,false,23.69,17.77,false,3,21,7.0,275.5,91.8,2.07,101.9,36.77,24.13
5139,Romelu Lukaku,Belgium,BEL,CF,9,false,18.34,13.76,false,2,14,7.0,137.5,68.8,2.08,93.3,23.37,17.12
13791,Roan Wilson,Costa Rica,CRC,CM,24,false,18.13,13.6,false,1,7,7.0,54.5,54.5,1.79,92.3,18.79,16.73
2042,Kamil Grosicki,Poland,POL,LW,11,false,16.73,12.55,false,1,7,7.0,52.3,52.3,1.8,91.0,16.87,15.23
14009,Abdulrahman Al-Oboud,Saudi Arabia,KSA,RW,20,false,21.75,16.31,false,2,13,6.5,159.2,79.6,2.27,95.7,24.79,20.81
328,DeAndre Yedlin,United States,USA,RB,22,false,22.1,16.57,false,2,13,6.5,160.1,80.0,2.22,94.2,24.69,20.82
13118,Eray Comert,Switzerland,SUI,RCB,18,false,19.2,14.4,false,2,13,6.5,123.0,61.5,1.92,95.0,27.1,18.25
13830,Pedro,Brazil,BRA,CF,25,false,21.9,16.42,false,2,13,6.5,131.6,65.8,1.84,93.2,23.6,20.42
4105,Wahbi Khazri,Tunisia,TUN,CF,10,false,22.15,16.61,false,2,13,6.5,166.2,83.1,2.14,101.7,29.38,22.52
13870,Abderrazak Hamdallah,Morocco,MAR,CF,9,false,20.04,15.03,false,4,25,6.25,254.2,63.6,2.02,96.9,27.02,19.41
13935,Hernan Galindez,Ecuador,ECU,GK,1,true,14.76,11.07,false,3,18,6.0,247.8,82.6,1.98,189.7,45.0,28.0
1877,Guido Rodríguez,Argentina,ARG,CDM,18,false,21.32,15.99,false,1,6,6.0,63.5,63.5,1.77,109.0,24.51,23.24
11090,Erick Gutierrez,Mexico,MEX,CM,14,false,25.84,19.38,false,1,6,6.0,78.0,78.0,1.65,126.1,39.58,32.57
9865,Zakaria Aboukhlal,Morocco,MAR,RW,14,false,20.54,15.41,false,4,24,6.0,258.6,64.6,2.06,97.4,29.61,20.01
8416,Michel Aebischer,Switzerland,SUI,CM,14,false,25.51,19.14,false,1,6,6.0,100.0,100.0,2.6,92.1,25.82,23.5
4689,Youssoufa Moukoko,Germany,GER,CF,26,false,18.01,13.51,false,1,6,6.0,48.8,48.8,1.87,87.5,18.84,15.76
2071,Alex Telles,Brazil,BRA,LB,16,false,21.26,15.94,false,2,12,6.0,140.9,70.5,2.13,102.2,28.72,21.71
1895,William Saliba,France,FRA,RCB,17,false,22.05,16.54,false,1,6,6.0,88.7,88.7,2.62,93.8,25.79,20.69
13849,Artur Jedrzejczyk,Poland,POL,RCB,3,false,15.74,11.81,false,1,6,6.0,45.0,45.0,1.88,95.9,17.77,15.09
13786,Carlos Martinez,Costa Rica,CRC,RB,16,true,20.87,15.65,false,1,6,6.0,85.2,85.2,2.56,100.7,23.64,21.02
55,Takumi Minamino,Japan,JPN,LW,10,false,21.33,16.0,false,3,17,5.67,182.9,61.0,2.02,95.8,23.69,20.44
252,Raúl Jiménez,Mexico,MEX,CF,9,false,20.38,15.28,false,3,17,5.67,172.2,57.4,1.97,93.4,25.76,19.04
4280,Ui-jo Hwang,South Korea,KOR,CF,16,true,20.56,15.42,false,3,16,5.33,207.7,69.2,2.4,102.0,27.51,20.96
9090,Charles De Ketelaere,Belgium,BEL,CAM,22,false,23.9,17.92,false,1,5,5.0,54.2,54.2,1.78,96.3,25.85,23.0
13881,Ardon Jashari,Switzerland,SUI,CDM,26,false,18.83,14.12,false,1,5,5.0,43.5,43.5,1.92,89.6,18.92,16.88
14007,Nasser Al-Dawsari,Saudi Arabia,KSA,LB,24,false,17.42,13.06,false,1,5,5.0,42.9,42.9,1.93,96.4,18.11,16.79
3263,Hannibal Mejbri,Tunisia,TUN,CAM,8,false,23.56,17.67,false,1,5,5.0,82.6,82.6,2.85,93.8,23.96,22.1
13983,Mehdi Torabi,Iran,IRN,LW,16,false,21.65,16.24,false,3,15,5.0,157.0,52.3,1.83,98.4,31.03,21.3
8077,Joao Palhinha,Portugal,POR,CDM,6,false,18.59,13.94,false,3,14,4.67,144.2,48.1,2.22,94.9,25.3,17.64
13226,German Pezzella,Argentina,ARG,RCB,6,false,17.59,13.2,false,3,14,4.67,151.5,50.5,2.45,94.9,20.61,16.7
1836,Maxi Gomez,Uruguay,URU,CF,18,false,22.53,16.9,false,2,9,4.5,159.1,79.6,2.92,96.3,39.11,21.71
3452,Kevin Álvarez,Mexico,MEX,RB,26,false,23.24,17.43,false,2,9,4.5,108.0,54.0,1.76,114.5,44.31,26.63
1340,Shaq Moore,United States,USA,RB,18,false,20.65,15.48,false,2,9,4.5,94.0,47.0,2.02,97.9,26.97,20.21
7175,Sorba Thomas,Wales,WAL,RW,22,false,17.4,13.05,false,1,4,4.0,41.2,41.2,2.44,90.5,18.33,15.75
8584,Fode Ballo-Toure,Senegal,SEN,LB,12,false,17.15,12.86,false,1,4,4.0,34.2,34.2,2.03,91.8,17.97,15.75
4607,Lucas Hernández,France,FRA,LB,21,true,20.77,15.58,false,1,4,4.0,38.7,38.7,1.83,100.9,28.53,20.97
13950,Musab Khoder,Qatar,QAT,RB,13,false,18.44,13.83,false,1,4,4.0,60.5,60.5,3.33,90.6,18.61,16.71
13109,Awer Mabil,Australia,AUS,LW,11,false,24.61,18.46,false,2,8,4.0,112.5,56.2,2.3,92.1,27.35,22.67
4694,Matthias Ginter,Germany,GER,RCB,4,false,19.14,14.35,false,1,4,4.0,41.3,41.3,2.26,88.7,20.26,16.97
3861,Xavi Simons,Netherlands,NED,CAM,25,false,18.35,13.77,false,1,4,4.0,41.9,41.9,2.34,93.2,22.55,17.11
13055,Nicolas Jackson,Senegal,SEN,RW,7,false,23.23,17.42,false,1,4,4.0,68.3,68.3,2.98,90.6,24.47,21.04
4590,Exequiel Palacios,Argentina,ARG,CM,14,false,19.53,14.65,false,3,11,3.67,122.4,40.8,2.25,96.5,22.23,18.84
14002,Hattan Bahebri,Saudi Arabia,KSA,RW,19,false,20.1,15.08,false,2,7,3.5,74.3,37.1,2.17,92.3,20.37,18.56
5009,Wout Weghorst,Netherlands,NED,CF,19,false,17.57,13.18,false,4,14,3.5,113.7,28.4,1.9,93.3,18.73,16.4
6038,Nuno Mendes,Portugal,POR,LB,19,true,19.08,14.31,false,1,3,3.0,35.6,35.6,2.12,105.1,24.53,20.06
11843,Issahaku Fatawu,Ghana,GHA,CAM,7,false,15.49,11.62,false,1,3,3.0,21.0,21.0,1.88,91.9,15.57,14.24
3314,Rogelio Funes Mori,Mexico,MEX,CF,11,false,20.02,15.02,false,1,3,3.0,39.9,39.9,2.6,98.6,20.2,19.74
13964,Ahmed Alaaeldin,Qatar,QAT,CF,7,false,19.29,14.47,false,1,3,3.0,39.0,39.0,2.73,95.0,19.79,18.33
8032,Kenneth Taylor,Netherlands,NED,CM,24,false,19.71,14.78,false,1,3,3.0,29.9,29.9,2.11,95.7,20.01,18.87
12776,Filip Djuricic,Serbia,SRB,CAM,21,false,22.6,16.95,false,2,6,3.0,77.8,38.9,2.25,96.2,23.02,21.75
13829,Weverton,Brazil,BRA,GK,12,false,11.78,8.84,false,1,3,3.0,17.3,17.3,1.81,104.9,14.51,12.36
1529,Ansu Fati,Spain,ESP,LW,25,false,22.24,16.68,false,2,6,3.0,71.8,35.9,1.97,104.6,30.84,23.25
13939,Djorkaeff Reasco,Ecuador,ECU,CF,24,false,20.82,15.62,false,1,3,3.0,46.4,46.4,2.91,91.1,22.63,18.98
1389,Angel Correa,Argentina,ARG,CF,15,false,20.59,15.45,false,1,3,3.0,22.5,22.5,1.43,94.3,20.92,19.41
13940,Kevin Rodriguez,Ecuador,ECU,CF,26,false,17.71,13.28,false,2,5,2.5,31.0,15.5,1.44,93.3,19.17,16.53
1184,Jordan Morris,United States,USA,LW,16,false,21.29,15.97,false,1,2,2.0,30.3,30.3,2.66,108.2,24.1,23.03
13915,Yu-min Cho,South Korea,KOR,RCB,24,false,13.69,10.26,false,1,2,2.0,20.1,20.1,3.0,92.4,13.76,12.64
6029,Kristijan Jakic,Croatia,CRO,CDM,26,false,8.99,6.74,false,1,2,2.0,6.4,6.4,1.58,84.7,7.61,7.61
5006,Renato Steffen,Switzerland,SUI,LW,11,false,25.22,18.92,false,1,2,2.0,34.7,34.7,2.28,114.8,30.28,28.95
9806,Lois Openda,Belgium,BEL,CF,24,false,21.55,16.16,false,1,2,2.0,21.5,21.5,1.92,95.3,23.64,20.53
13778,Daniel Chacon,Costa Rica,CRC,CDM,2,false,10.44,7.83,false,1,2,2.0,9.0,9.0,1.7,92.5,10.48,9.65
385,Jan Bednarek,Poland,POL,RCB,5,false,12.86,9.65,false,1,1,1.0,5.0,5.0,1.4,101.1,13.01,13.01
68,Juan Foyth,Argentina,ARG,RB,2,false,18.45,13.84,false,1,1,1.0,7.5,7.5,1.4,114.6,21.15,21.15
