game_id,player_id,period_id,run_id,start_frame_id,end_frame_id,duration_sec,peak_speed_kmh,mean_speed_kmh,vmax_kmh,pct_of_vmax,distance_m,start_x,start_y,end_x,end_y,player_name,team_name,team_short,position,date,home_team_name,away_team_name,competition_name,stadium_name,week
3833,4851,2,3,156656,156696,1.64,18.936186,18.81778,21.01401,0.901122,8.572544,-13.801,-16.605,-5.439,-16.445,Krzysztof Piatek,Poland,POL,CF,2022-11-26T13:00:00,Poland,Saudi Arabia,FIFA Men's World Cup,Education City Stadium,2
3833,4851,2,4,156703,156756,2.16,18.887548,18.24231,21.01401,0.89880747,10.945386,-3.972,-16.343,6.707,-15.246,Krzysztof Piatek,Poland,POL,CF,2022-11-26T13:00:00,Poland,Saudi Arabia,FIFA Men's World Cup,Education City Stadium,2
3833,4851,2,8,189269,189301,1.32,18.318747,17.780867,21.01401,0.8717397,6.519651,-15.466,-18.465,-21.452,-20.476,Krzysztof Piatek,Poland,POL,CF,2022-11-26T13:00:00,Poland,Saudi Arabia,FIFA Men's World Cup,Education City Stadium,2
3833,4851,2,9,189529,189554,1.04,21.116259,19.079327,21.01401,1.0048658,5.5118055,-28.669,-8.664,-28.119,-3.371,Krzysztof Piatek,Poland,POL,CF,2022-11-26T13:00:00,Poland,Saudi Arabia,FIFA Men's World Cup,Education City Stadium,2
3833,4851,2,11,191837,191901,2.6,18.096262,17.73739,21.01401,0.8611523,12.810338,8.414,-4.076,20.821,-6.378,Krzysztof Piatek,Poland,POL,CF,2022-11-26T13:00:00,Poland,Saudi Arabia,FIFA Men's World Cup,Education City Stadium,2
3833,668,1,5,55866,55904,1.56,30.042759,29.301142,25.86822,1.1613772,12.697162,14.03,13.442,11.746,1.261,Przemyslaw Frankowski,Poland,POL,LM,2022-11-26T13:00:00,Poland,Saudi Arabia,FIFA Men's World Cup,Education City Stadium,2
3833,668,1,9,64048,64091,1.76,25.111475,23.65886,25.86822,0.97074616,11.566553,10.069,4.021,10.431,15.302,Przemyslaw Frankowski,Poland,POL,LM,2022-11-26T13:00:00,Poland,Saudi Arabia,FIFA Men's World Cup,Education City Stadium,2
3833,668,1,11,64240,64313,2.96,26.234509,24.432526,25.86822,1.0141598,20.088966,10.453,15.62,7.512,-4.008,Przemyslaw Frankowski,Poland,POL,LM,2022-11-26T13:00:00,Poland,Saudi Arabia,FIFA Men's World Cup,Education City Stadium,2
3833,668,2,15,120988,121060,2.92,25.891253,24.001387,25.86822,1.0008904,19.46779,-29.031,17.338,-10.4,22.12,Przemyslaw Frankowski,Poland,POL,LM,2022-11-26T13:00:00,Poland,Saudi Arabia,FIFA Men's World Cup,Education City Stadium,2
3833,668,2,17,125310,125350,1.64,21.956478,21.60179,25.86822,0.84878194,9.840816,-9.354,-23.512,-0.157,-20.762,Przemyslaw Frankowski,Poland,POL,LM,2022-11-26T13:00:00,Poland,Saudi Arabia,FIFA Men's World Cup,Education City Stadium,2
3833,668,2,18,126345,126375,1.24,21.252573,21.057295,25.86822,0.82157075,7.2530684,5.871,-19.652,12.737,-18.184,Przemyslaw Frankowski,Poland,POL,LM,2022-11-26T13:00:00,Poland,Saudi Arabia,FIFA Men's World Cup,Education City Stadium,2
3833,668,2,19,134099,134137,1.56,21.564331,21.32812,25.86822,0.8336226,9.242185,-26.546,-9.188,-33.285,-3.216,Przemyslaw Frankowski,Poland,POL,LM,2022-11-26T13:00:00,Poland,Saudi Arabia,FIFA Men's World Cup,Education City Stadium,2
3833,668,2,20,156656,156696,1.64,22.273937,22.053,25.86822,0.8610541,10.046367,-21.286,11.17,-11.585,12.586,Przemyslaw Frankowski,Poland,POL,LM,2022-11-26T13:00:00,Poland,Saudi Arabia,FIFA Men's World Cup,Education City Stadium,2
3842,132,1,1,84493,84545,2.12,32.19467,28.603518,29.042187,1.1085485,16.844294,-32.257,13.509,-15.794,11.915,Fred,Brazil,BRA,CM,2022-11-28T16:00:00,Brazil,Switzerland,FIFA Men's World Cup,Stadium 974,2
3842,1676,1,1,56792,56822,1.24,31.113539,29.052849,28.182657,1.1039959,10.007092,11.403,8.409,7.106,-0.245,Eder Militao,Brazil,BRA,RCB,2022-11-28T16:00:00,Brazil,Switzerland,FIFA Men's World Cup,Stadium 974,2
3842,1676,1,2,61165,61248,3.36,26.390856,25.328753,28.182657,0.9364218,23.64017,-1.967,-8.994,-23.655,-17.743,Eder Militao,Brazil,BRA,RCB,2022-11-28T16:00:00,Brazil,Switzerland,FIFA Men's World Cup,Stadium 974,2
3842,1676,1,3,84491,84545,2.2,45.0,36.369804,28.182657,1.5967267,22.225992,-39.819,-4.22,-17.505,-2.804,Eder Militao,Brazil,BRA,RCB,2022-11-28T16:00:00,Brazil,Switzerland,FIFA Men's World Cup,Stadium 974,2
3842,1676,2,4,86579,86607,1.16,45.0,44.056583,28.182657,1.5967267,14.196011,-6.613,-2.18,7.772,-0.443,Eder Militao,Brazil,BRA,RCB,2022-11-28T16:00:00,Brazil,Switzerland,FIFA Men's World Cup,Stadium 974,2
3842,1676,2,5,86611,86636,1.04,37.310966,29.946165,28.182657,1.3238981,8.651114,9.429,-0.082,17.199,2.59,Eder Militao,Brazil,BRA,RCB,2022-11-28T16:00:00,Brazil,Switzerland,FIFA Men's World Cup,Stadium 974,2
3842,1676,2,7,111272,111309,1.52,25.579199,24.838255,28.182657,0.907622,10.487263,14.517,2.737,4.354,3.607,Eder Militao,Brazil,BRA,RCB,2022-11-28T16:00:00,Brazil,Switzerland,FIFA Men's World Cup,Stadium 974,2
3842,1676,2,10,152969,153013,1.8,28.961042,28.583843,28.182657,1.0276192,14.291922,-3.433,16.369,-15.629,23.189,Eder Militao,Brazil,BRA,RCB,2022-11-28T16:00:00,Brazil,Switzerland,FIFA Men's World Cup,Stadium 974,2
3842,1695,1,1,8554,8593,1.6,25.870085,24.595982,27.739035,0.9326238,10.931547,13.592,13.009,6.754,4.806,Vinícius Junior,Brazil,BRA,LW,2022-11-28T16:00:00,Brazil,Switzerland,FIFA Men's World Cup,Stadium 974,2
3842,1695,1,4,76390,76493,4.16,25.290651,24.343592,27.739035,0.9117351,28.130373,-13.503,10.703,14.374,10.681,Vinícius Junior,Brazil,BRA,LW,2022-11-28T16:00:00,Brazil,Switzerland,FIFA Men's World Cup,Stadium 974,2
3842,1695,2,7,88295,88349,2.2,23.546648,23.050886,27.739035,0.8488633,14.086653,-15.28,-28.726,-28.878,-26.185,Vinícius Junior,Brazil,BRA,LW,2022-11-28T16:00:00,Brazil,Switzerland,FIFA Men's World Cup,Stadium 974,2
3842,1695,2,9,171861,171921,2.44,23.635592,23.304962,27.739035,0.85206974,15.795586,-2.067,-5.984,-17.575,-7.027,Vinícius Junior,Brazil,BRA,LW,2022-11-28T16:00:00,Brazil,Switzerland,FIFA Men's World Cup,Stadium 974,2
3842,1926,1,1,84504,84545,1.68,45.0,38.534023,32.78129,1.3727343,17.982544,-38.673,1.331,-20.341,-0.678,Thiago Silva,Brazil,BRA,LCB,2022-11-28T16:00:00,Brazil,Switzerland,FIFA Men's World Cup,Stadium 974,2
3842,1926,2,2,86579,86607,1.16,45.0,44.85432,32.78129,1.3727343,14.453059,-8.006,-2.572,8.263,-5.127,Thiago Silva,Brazil,BRA,LCB,2022-11-28T16:00:00,Brazil,Switzerland,FIFA Men's World Cup,Stadium 974,2
3842,2071,2,1,167494,167566,2.92,23.063126,22.377672,25.616526,0.90032214,18.150778,-2.695,1.546,13.237,-6.491,Alex Telles,Brazil,BRA,LB,2022-11-28T16:00:00,Brazil,Switzerland,FIFA Men's World Cup,Stadium 974,2
3842,2071,2,2,167569,167608,1.6,22.339262,21.421719,25.616526,0.8720645,9.520763,13.834,-6.938,20.299,-13.535,Alex Telles,Brazil,BRA,LB,2022-11-28T16:00:00,Brazil,Switzerland,FIFA Men's World Cup,Stadium 974,2
3842,4717,1,7,40029,40075,1.88,22.230244,21.493628,24.766836,0.8975811,11.22445,0.993,-10.417,0.937,-21.42,Breel Embolo,Switzerland,SUI,CF,2022-11-28T16:00:00,Brazil,Switzerland,FIFA Men's World Cup,Stadium 974,2
3842,4717,1,10,76013,76068,2.24,25.111479,24.115276,24.766836,1.0139155,15.005061,-13.299,-9.979,-27.433,-5.834,Breel Embolo,Switzerland,SUI,CF,2022-11-28T16:00:00,Brazil,Switzerland,FIFA Men's World Cup,Stadium 974,2
3842,4717,1,11,83114,83159,1.84,20.487318,20.248182,24.766836,0.82720774,10.349071,-30.828,-29.036,-40.927,-29.752,Breel Embolo,Switzerland,SUI,CF,2022-11-28T16:00:00,Brazil,Switzerland,FIFA Men's World Cup,Stadium 974,2
3842,4717,1,12,84502,84545,1.76,39.26353,29.580778,24.766836,1.5853269,14.461714,-42.45,-2.01,-28.604,1.287,Breel Embolo,Switzerland,SUI,CF,2022-11-28T16:00:00,Brazil,Switzerland,FIFA Men's World Cup,Stadium 974,2
3842,4717,2,13,86579,86607,1.16,43.849945,39.13757,24.766836,1.7705106,12.610994,-20.004,3.732,-8.24,6.65,Breel Embolo,Switzerland,SUI,CF,2022-11-28T16:00:00,Brazil,Switzerland,FIFA Men's World Cup,Stadium 974,2
3842,4717,2,14,86611,86635,1.0,30.984175,25.252935,24.766836,1.2510349,7.014704,-6.853,6.905,-0.221,7.521,Breel Embolo,Switzerland,SUI,CF,2022-11-28T16:00:00,Brazil,Switzerland,FIFA Men's World Cup,Stadium 974,2
3842,4732,1,1,5436,5500,2.6,20.095997,19.528807,23.064064,0.871312,14.104138,8.026,-11.598,3.902,1.668,Djibril Sow,Switzerland,SUI,CAM,2022-11-28T16:00:00,Brazil,Switzerland,FIFA Men's World Cup,Stadium 974,2
3842,4732,1,3,11222,11317,3.84,23.689646,22.25116,23.064064,1.0271237,23.73457,-24.166,-11.545,-44.145,-23.806,Djibril Sow,Switzerland,SUI,CAM,2022-11-28T16:00:00,Brazil,Switzerland,FIFA Men's World Cup,Stadium 974,2
3842,4732,1,7,48490,48536,1.88,24.318655,23.91378,23.064064,1.0543959,12.488307,-29.908,14.168,-38.756,22.604,Djibril Sow,Switzerland,SUI,CAM,2022-11-28T16:00:00,Brazil,Switzerland,FIFA Men's World Cup,Stadium 974,2
3842,4732,2,18,105595,105620,1.04,19.724756,19.273472,23.064064,0.85521597,5.567892,12.082,10.618,13.853,15.665,Djibril Sow,Switzerland,SUI,CAM,2022-11-28T16:00:00,Brazil,Switzerland,FIFA Men's World Cup,Stadium 974,2
3842,5006,2,1,162124,162162,1.56,27.624554,26.915596,29.783619,0.9275083,11.6634245,-26.055,-1.998,-25.163,-13.334,Renato Steffen,Switzerland,SUI,LW,2022-11-28T16:00:00,Brazil,Switzerland,FIFA Men's World Cup,Stadium 974,2
3842,5006,2,2,162305,162369,2.6,30.279905,28.358906,29.783619,1.0166631,20.481432,-17.974,-11.465,-11.706,7.665,Renato Steffen,Switzerland,SUI,LW,2022-11-28T16:00:00,Brazil,Switzerland,FIFA Men's World Cup,Stadium 974,2
3842,8050,1,1,84503,84545,1.72,45.0,36.957928,32.714546,1.3755349,17.657677,-36.738,9.532,-20.663,2.793,Alex Sandro,Brazil,BRA,LB,2022-11-28T16:00:00,Brazil,Switzerland,FIFA Men's World Cup,Stadium 974,2
3842,8050,2,2,86579,86607,1.16,45.0,44.101566,32.714546,1.3755349,14.210505,-11.356,-2.577,0.702,-10.728,Alex Sandro,Brazil,BRA,LB,2022-11-28T16:00:00,Brazil,Switzerland,FIFA Men's World Cup,Stadium 974,2
3856,13928,2,1,173252,173309,2.32,24.76716,24.322258,24.65478,1.0045582,15.674344,-9.127,25.651,5.538,20.948,Agustin Canobbio,Uruguay,URU,RW,2022-12-02T15:00:00,Ghana,Uruguay,FIFA Men's World Cup,Al Janoub Stadium,3
3856,13928,2,2,179619,179643,1.0,20.525768,20.23722,24.65478,0.8325269,5.6214504,11.524,12.981,16.613,11.198,Agustin Canobbio,Uruguay,URU,RW,2022-12-02T15:00:00,Ghana,Uruguay,FIFA Men's World Cup,Al Janoub Stadium,3
3856,13928,2,3,179955,179994,1.6,24.20118,22.312489,24.65478,0.98160195,9.916661,25.537,20.76,15.898,21.812,Agustin Canobbio,Uruguay,URU,RW,2022-12-02T15:00:00,Ghana,Uruguay,FIFA Men's World Cup,Al Janoub Stadium,3
3856,13928,2,4,186721,186745,1.0,22.464846,22.089073,24.65478,0.9111761,6.135854,4.583,7.223,10.431,6.487,Agustin Canobbio,Uruguay,URU,RW,2022-12-02T15:00:00,Ghana,Uruguay,FIFA Men's World Cup,Al Janoub Stadium,3
3856,13928,2,5,186765,186791,1.08,22.282995,21.30434,24.65478,0.90380025,6.391302,15.355,5.703,21.403,4.622,Agustin Canobbio,Uruguay,URU,RW,2022-12-02T15:00:00,Ghana,Uruguay,FIFA Men's World Cup,Al Janoub Stadium,3
3856,13928,2,7,191303,191349,1.88,22.684464,21.97162,24.65478,0.9200838,11.474069,0.206,2.807,-11.014,3.011,Agustin Canobbio,Uruguay,URU,RW,2022-12-02T15:00:00,Ghana,Uruguay,FIFA Men's World Cup,Al Janoub Stadium,3
3856,13928,2,10,193368,193418,2.04,21.238905,20.858524,24.65478,0.8614518,11.819831,29.952,14.701,21.085,22.163,Agustin Canobbio,Uruguay,URU,RW,2022-12-02T15:00:00,Ghana,Uruguay,FIFA Men's World Cup,Al Janoub Stadium,3
3856,13929,2,1,153795,153849,2.2,20.262701,19.835468,23.866936,0.84898627,12.1216755,-10.15,11.614,-13.641,22.98,Nicolas De La Cruz,Uruguay,URU,CM,2022-12-02T15:00:00,Ghana,Uruguay,FIFA Men's World Cup,Al Janoub Stadium,3
3856,13929,2,2,156410,156455,1.84,20.810163,20.267284,23.866936,0.8719244,10.358834,-32.949,8.569,-36.33,18.066,Nicolas De La Cruz,Uruguay,URU,CM,2022-12-02T15:00:00,Ghana,Uruguay,FIFA Men's World Cup,Al Janoub Stadium,3
3856,13929,2,11,191303,191349,1.88,24.449537,23.9399,23.866936,1.0244104,12.501947,-4.329,9.867,-16.46,11.415,Nicolas De La Cruz,Uruguay,URU,CM,2022-12-02T15:00:00,Ghana,Uruguay,FIFA Men's World Cup,Al Janoub Stadium,3
3856,1535,1,7,54022,54079,2.32,18.831963,18.175943,21.237099,0.8867484,11.713386,-27.847,1.88,-37.62,7.945,Luis Suarez,Uruguay,URU,CF,2022-12-02T15:00:00,Ghana,Uruguay,FIFA Men's World Cup,Al Janoub Stadium,3
3856,1535,1,9,72019,72076,2.32,18.526459,18.07686,21.237099,0.872363,11.649532,40.342,18.418,31.283,25.417,Luis Suarez,Uruguay,URU,CF,2022-12-02T15:00:00,Ghana,Uruguay,FIFA Men's World Cup,Al Janoub Stadium,3
3856,1535,1,10,74266,74335,2.8,20.74401,19.742039,21.237099,0.9767818,15.354919,-10.066,15.597,-24.894,12.428,Luis Suarez,Uruguay,URU,CF,2022-12-02T15:00:00,Ghana,Uruguay,FIFA Men's World Cup,Al Janoub Stadium,3
3856,1535,2,15,102794,102820,1.08,23.942242,21.614212,21.237099,1.1273782,6.4842634,-1.641,18.445,-1.142,12.253,Luis Suarez,Uruguay,URU,CF,2022-12-02T15:00:00,Ghana,Uruguay,FIFA Men's World Cup,Al Janoub Stadium,3
3856,1910,1,1,19888,19943,2.24,22.9741,22.508165,26.559767,0.8649963,14.00508,-23.73,8.245,-36.878,12.235,Mohammed Salisu,Ghana,GHA,LCB,2022-12-02T15:00:00,Ghana,Uruguay,FIFA Men's World Cup,Al Janoub Stadium,3
3856,1910,1,3,44705,44734,1.2,21.767298,21.578152,26.559767,0.8195591,7.192717,-17.012,6.9,-22.749,10.833,Mohammed Salisu,Ghana,GHA,LCB,2022-12-02T15:00:00,Ghana,Uruguay,FIFA Men's World Cup,Al Janoub Stadium,3
3856,1910,1,5,74282,74335,2.16,23.816044,23.157288,26.559767,0.89669627,13.894373,-20.956,22.214,-34.208,18.939,Mohammed Salisu,Ghana,GHA,LCB,2022-12-02T15:00:00,Ghana,Uruguay,FIFA Men's World Cup,Al Janoub Stadium,3
3856,1910,2,7,102794,102819,1.04,29.25761,25.931396,26.559767,1.1015763,7.4912925,-7.27,6.997,-14.106,4.849,Mohammed Salisu,Ghana,GHA,LCB,2022-12-02T15:00:00,Ghana,Uruguay,FIFA Men's World Cup,Al Janoub Stadium,3
3856,1910,2,8,123748,123819,2.88,24.407171,23.47026,26.559767,0.91895276,18.776209,-14.473,11.338,-29.759,1.076,Mohammed Salisu,Ghana,GHA,LCB,2022-12-02T15:00:00,Ghana,Uruguay,FIFA Men's World Cup,Al Janoub Stadium,3
3856,1910,2,9,158439,158543,4.2,26.568457,24.815578,26.559767,1.0003272,28.951508,27.384,2.267,-1.289,3.408,Mohammed Salisu,Ghana,GHA,LCB,2022-12-02T15:00:00,Ghana,Uruguay,FIFA Men's World Cup,Al Janoub Stadium,3
3856,1910,2,10,198056,198095,1.6,36.275524,28.863485,26.559767,1.3658073,12.828216,-27.391,5.014,-17.678,-2.947,Mohammed Salisu,Ghana,GHA,LCB,2022-12-02T15:00:00,Ghana,Uruguay,FIFA Men's World Cup,Al Janoub Stadium,3
3856,2077,2,2,158422,158534,4.52,23.370918,21.588348,22.50288,1.0385746,27.105371,20.09,-8.839,-6.225,-14.386,Edinson Cavani,Uruguay,URU,CF,2022-12-02T15:00:00,Ghana,Uruguay,FIFA Men's World Cup,Al Janoub Stadium,3
3856,2077,2,3,173252,173309,2.32,22.309137,21.931284,22.50288,0.9913903,14.133494,-11.011,-8.38,2.452,-11.793,Edinson Cavani,Uruguay,URU,CF,2022-12-02T15:00:00,Ghana,Uruguay,FIFA Men's World Cup,Al Janoub Stadium,3
3856,8009,2,4,107655,107760,4.24,28.327078,26.904276,30.047548,0.94274175,31.687258,-2.654,18.078,-32.127,26.784,Darwin Nunez,Uruguay,URU,LW,2022-12-02T15:00:00,Ghana,Uruguay,FIFA Men's World Cup,Al Janoub Stadium,3
3856,8031,1,4,22890,22922,1.32,24.604254,23.52186,24.358671,1.0100819,8.624682,1.701,-4.678,0.709,-13.008,Mohammed Kudus,Ghana,GHA,CM,2022-12-02T15:00:00,Ghana,Uruguay,FIFA Men's World Cup,Al Janoub Stadium,3
3856,8031,1,7,32003,32043,1.64,23.208332,21.710255,24.358671,0.95277494,9.890227,7.901,6.794,15.46,0.758,Mohammed Kudus,Ghana,GHA,CM,2022-12-02T15:00:00,Ghana,Uruguay,FIFA Men's World Cup,Al Janoub Stadium,3
3856,8031,1,8,57650,57726,3.08,30.931818,27.92291,24.358671,1.2698483,23.8896,-4.316,-3.009,-27.809,-0.74,Mohammed Kudus,Ghana,GHA,CM,2022-12-02T15:00:00,Ghana,Uruguay,FIFA Men's World Cup,Al Janoub Stadium,3
3856,8031,1,9,78981,79029,1.96,20.752771,20.299341,24.358671,0.8519665,11.051864,32.007,-9.209,33.14,-19.972,Mohammed Kudus,Ghana,GHA,CM,2022-12-02T15:00:00,Ghana,Uruguay,FIFA Men's World Cup,Al Janoub Stadium,3
3856,8031,2,13,153820,153886,2.68,26.259848,23.654095,24.358671,1.0780493,17.60916,6.536,4.847,-3.268,19.21,Mohammed Kudus,Ghana,GHA,CM,2022-12-02T15:00:00,Ghana,Uruguay,FIFA Men's World Cup,Al Janoub Stadium,3
3856,8031,2,14,176513,176557,1.8,19.852232,19.683624,24.358671,0.8149965,9.841812,9.661,-0.439,19.251,0.336,Mohammed Kudus,Ghana,GHA,CM,2022-12-02T15:00:00,Ghana,Uruguay,FIFA Men's World Cup,Al Janoub Stadium,3
10502,11241,2,1,90536,90577,1.68,45.0,44.430336,26.122246,1.7226696,20.734158,-1.876,1.693,-27.056,1.517,Andries Noppert,Netherlands,NED,GK,2022-12-03T15:00:00,Netherlands,United States,FIFA Men's World Cup,Khalifa International Stadium,4
10502,1334,1,1,20219,20276,2.32,22.766254,22.43585,24.395788,0.9332043,14.458659,6.898,15.082,21.071,15.79,Weston McKennie,United States,USA,CM,2022-12-03T15:00:00,Netherlands,United States,FIFA Men's World Cup,Khalifa International Stadium,4
10502,1334,1,2,22372,22411,1.6,22.914852,21.493317,24.395788,0.9392954,9.552586,18.298,-7.48,26.117,-12.497,Weston McKennie,United States,USA,CM,2022-12-03T15:00:00,Netherlands,United States,FIFA Men's World Cup,Khalifa International Stadium,4
10502,1334,1,7,67391,67421,1.24,22.057335,21.278967,24.395788,0.9041452,7.329422,-20.396,-15.993,-27.247,-17.78,Weston McKennie,United States,USA,CM,2022-12-03T15:00:00,Netherlands,United States,FIFA Men's World Cup,Khalifa International Stadium,4
10502,1334,1,10,84519,84581,2.52,29.341278,26.566109,24.395788,1.202719,18.596275,-39.145,8.725,-21.03,11.79,Weston McKennie,United States,USA,CM,2022-12-03T15:00:00,Netherlands,United States,FIFA Men's World Cup,Khalifa International Stadium,4
10502,1339,1,1,12247,12290,1.76,23.080038,21.493942,24.217333,0.953038,10.508149,-18.005,10.039,-9.815,16.268,Tyler Adams,United States,USA,CM,2022-12-03T15:00:00,Netherlands,United States,FIFA Men's World Cup,Khalifa International Stadium,4
10502,1339,1,2,20219,20248,1.2,19.933893,19.703745,24.217333,0.82312506,6.567915,11.17,4.337,17.391,5.598,Tyler Adams,United States,USA,CM,2022-12-03T15:00:00,Netherlands,United States,FIFA Men's World Cup,Khalifa International Stadium,4
10502,1339,1,3,28594,28709,4.64,22.624395,21.625412,24.217333,0.93422323,27.872753,-9.07,5.935,15.708,-6.299,Tyler Adams,United States,USA,CM,2022-12-03T15:00:00,Netherlands,United States,FIFA Men's World Cup,Khalifa International Stadium,4
10502,1339,1,5,84746,84784,1.56,19.694391,19.557486,24.217333,0.81323534,8.474911,-11.322,12.108,-4.818,7.023,Tyler Adams,United States,USA,CM,2022-12-03T15:00:00,Netherlands,United States,FIFA Men's World Cup,Khalifa International Stadium,4
10502,1339,1,6,86568,86646,3.16,21.537922,20.746176,24.217333,0.8893598,18.210531,15.037,-19.357,32.787,-17.719,Tyler Adams,United States,USA,CM,2022-12-03T15:00:00,Netherlands,United States,FIFA Men's World Cup,Khalifa International Stadium,4
10502,1339,2,8,107442,107468,1.08,21.589735,20.8538,24.217333,0.8914993,6.2561398,12.45,-21.877,18.31,-20.521,Tyler Adams,United States,USA,CM,2022-12-03T15:00:00,Netherlands,United States,FIFA Men's World Cup,Khalifa International Stadium,4
10502,1339,2,10,118253,118315,2.52,23.45152,23.111732,24.217333,0.96837753,16.178213,-6.589,-14.627,9.092,-11.932,Tyler Adams,United States,USA,CM,2022-12-03T15:00:00,Netherlands,United States,FIFA Men's World Cup,Khalifa International Stadium,4
10502,1339,2,11,167106,167161,2.24,24.523645,22.068203,24.217333,1.0126485,13.731326,4.698,-4.098,14.237,5.306,Tyler Adams,United States,USA,CM,2022-12-03T15:00:00,Netherlands,United States,FIFA Men's World Cup,Khalifa International Stadium,4
10502,8022,2,3,123120,123169,2.0,23.111805,22.267792,25.687025,0.89974624,12.3709955,-21.214,-4.647,-9.262,-2.521,Jurrien Timber,Netherlands,NED,RCB,2022-12-03T15:00:00,Netherlands,United States,FIFA Men's World Cup,Khalifa International Stadium,4
10502,8022,2,5,133284,133312,1.16,23.465353,22.411167,25.687025,0.91350996,7.221376,22.803,-3.188,29.602,-1.701,Jurrien Timber,Netherlands,NED,RCB,2022-12-03T15:00:00,Netherlands,United States,FIFA Men's World Cup,Khalifa International Stadium,4
10502,8022,2,6,133486,133520,1.4,21.604694,21.207098,25.687025,0.8410742,8.247205,32.599,-4.491,24.957,-6.913,Jurrien Timber,Netherlands,NED,RCB,2022-12-03T15:00:00,Netherlands,United States,FIFA Men's World Cup,Khalifa International Stadium,4
10502,8022,2,9,162283,162316,1.36,21.426245,21.109161,25.687025,0.8341271,7.974572,-2.54,0.413,-9.324,-3.324,Jurrien Timber,Netherlands,NED,RCB,2022-12-03T15:00:00,Netherlands,United States,FIFA Men's World Cup,Khalifa International Stadium,4
10502,8022,2,11,168836,168860,1.0,22.237318,21.682367,25.687025,0.86570233,6.0228796,-27.771,14.233,-22.326,16.161,Jurrien Timber,Netherlands,NED,RCB,2022-12-03T15:00:00,Netherlands,United States,FIFA Men's World Cup,Khalifa International Stadium,4
10502,8134,1,2,22233,22262,1.2,26.637697,26.101305,29.32315,0.90841866,8.700435,-9.217,-4.549,-2.338,-9.399,Denzel Dumfries,Netherlands,NED,RWB,2022-12-03T15:00:00,Netherlands,United States,FIFA Men's World Cup,Khalifa International Stadium,4
10502,8134,1,3,29642,29679,1.52,30.53242,28.7763,29.32315,1.0412394,12.149994,1.725,9.214,3.318,-2.549,Denzel Dumfries,Netherlands,NED,RWB,2022-12-03T15:00:00,Netherlands,United States,FIFA Men's World Cup,Khalifa International Stadium,4
10502,8134,1,4,41868,41922,2.2,31.202942,28.470692,29.32315,1.064106,17.398756,-4.709,-26.203,12.393,-25.11,Denzel Dumfries,Netherlands,NED,RWB,2022-12-03T15:00:00,Netherlands,United States,FIFA Men's World Cup,Khalifa International Stadium,4
10502,8134,1,6,58774,58799,1.04,27.036266,25.527866,29.32315,0.92201096,7.3747168,26.594,-27.939,33.618,-27.101,Denzel Dumfries,Netherlands,NED,RWB,2022-12-03T15:00:00,Netherlands,United States,FIFA Men's World Cup,Khalifa International Stadium,4
10502,8134,1,7,69486,69516,1.24,32.2563,28.485268,29.32315,1.1000285,9.811592,-9.435,3.241,-4.333,-4.829,Denzel Dumfries,Netherlands,NED,RWB,2022-12-03T15:00:00,Netherlands,United States,FIFA Men's World Cup,Khalifa International Stadium,4
10502,8134,1,10,86604,86643,1.6,24.87657,24.370396,29.32315,0.84835935,10.831287,18.009,-30.135,28.566,-30.653,Denzel Dumfries,Netherlands,NED,RWB,2022-12-03T15:00:00,Netherlands,United States,FIFA Men's World Cup,Khalifa International Stadium,4
10502,8134,2,11,90536,90571,1.44,30.282845,27.537067,29.32315,1.0327282,11.014827,-5.769,3.788,-8.86,-6.432,Denzel Dumfries,Netherlands,NED,RWB,2022-12-03T15:00:00,Netherlands,United States,FIFA Men's World Cup,Khalifa International Stadium,4
10502,8326,2,1,113569,113615,1.88,23.166546,21.629974,23.379377,0.99089664,11.295653,0.433,12.631,-8.395,5.928,Teun Koopmeiners,Netherlands,NED,CDM,2022-12-03T15:00:00,Netherlands,United States,FIFA Men's World Cup,Khalifa International Stadium,4
10502,940,2,1,90536,90577,1.68,45.0,44.588684,40.950092,1.0988986,20.808052,0.034,0.367,25.856,0.223,Matt Turner,United States,USA,GK,2022-12-03T15:00:00,Netherlands,United States,FIFA Men's World Cup,Khalifa International Stadium,4
3839,13178,2,1,154081,154177,3.88,29.89638,28.92198,29.68227,1.0072134,31.171467,-7.992,-15.47,22.773,-17.074,Nico Williams,Spain,ESP,RW,2022-11-27T19:00:00,Spain,Germany,FIFA Men's World Cup,Al Bayt Stadium,2
3839,1696,1,3,21960,21989,1.2,22.557503,22.40612,27.693825,0.81453186,7.4687066,11.289,6.487,16.649,1.648,Marco Asensio,Spain,ESP,CF,2022-11-27T19:00:00,Spain,Germany,FIFA Men's World Cup,Al Bayt Stadium,2
3839,1696,2,6,89660,89695,1.44,45.0,41.58683,27.693825,1.624911,16.634731,-12.785,14.225,3.434,11.022,Marco Asensio,Spain,ESP,CF,2022-11-27T19:00:00,Spain,Germany,FIFA Men's World Cup,Al Bayt Stadium,2
3839,18,1,1,3759,3814,2.24,22.548464,22.143204,26.776432,0.84210116,13.777993,-11.177,2.45,-23.573,-2.978,Rodri,Spain,ESP,RCB,2022-11-27T19:00:00,Spain,Germany,FIFA Men's World Cup,Al Bayt Stadium,2
3839,18,1,3,5535,5559,1.0,23.141256,22.472298,26.776432,0.86423975,6.242305,6.493,-15.291,11.547,-18.525,Rodri,Spain,ESP,RCB,2022-11-27T19:00:00,Spain,Germany,FIFA Men's World Cup,Al Bayt Stadium,2
