player_id,player_name,team_name,team_short,position,jersey_number,vmax_kmh,threshold_kmh,n_games,runs_absolute,runs_relative,run_delta,pct_change,category,runs_per_game_absolute,runs_per_game_relative
265,Declan Rice,England,ENG,CM,4,18.53,14.83,5,9,142,133,1477.8,gained,1.8,28.4
4677,Jude Bellingham,England,ENG,CM,22,19.31,15.45,5,16,139,123,768.8,gained,3.2,27.8
4674,Axel Witsel,Belgium,BEL,CM,6,17.76,14.21,3,4,122,118,2950.0,gained,1.33,40.67
3888,Aurélien Tchouaméni,France,FRA,CM,8,19.85,15.88,7,30,145,115,383.3,gained,4.29,20.71
8129,Marcelo Brozovic,Croatia,CRO,CM,11,20.16,16.13,6,30,139,109,363.3,gained,5.0,23.17
1683,Casemiro,Brazil,BRA,CM,5,18.31,14.65,4,10,116,106,1060.0,gained,2.5,29.0
11856,Enzo Fernandez,Argentina,ARG,CM,24,19.13,15.3,7,24,129,105,437.5,gained,3.43,18.43
1534,Antoine Griezmann,France,FRA,CAM,7,19.44,15.55,7,20,122,102,510.0,gained,2.86,17.43
1687,Luka Modric,Croatia,CRO,CM,10,20.18,16.15,7,34,134,100,294.1,gained,4.86,19.14
100,Mateo Kovacic,Croatia,CRO,CM,8,19.57,15.66,7,25,120,95,380.0,gained,3.57,17.14
1519,Sergio Busquets,Spain,ESP,CM,5,18.37,14.7,4,9,103,94,1044.4,gained,2.25,25.75
4732,Djibril Sow,Switzerland,SUI,CAM,15,18.9,15.12,4,5,98,93,1860.0,gained,1.25,24.5
4324,Azzedine Ounahi,Morocco,MAR,CM,8,20.28,16.22,7,28,121,93,332.1,gained,4.0,17.29
4892,Josko Gvardiol,Croatia,CRO,LCB,20,19.97,15.98,7,32,124,92,287.5,gained,4.57,17.71
11,Nicolás Otamendi,Argentina,ARG,LCB,19,19.45,15.56,7,28,119,91,325.0,gained,4.0,17.0
12561,Sergej Milinković-Savić,Serbia,SRB,LW,20,18.56,14.85,3,5,94,89,1780.0,gained,1.67,31.33
10,John Stones,England,ENG,RCB,5,18.91,15.12,5,14,102,88,628.6,gained,2.8,20.4
13222,Nahuel Molina,Argentina,ARG,RB,26,20.02,16.02,6,31,116,85,274.2,gained,5.17,19.33
1681,Achraf Hakimi,Morocco,MAR,RB,2,20.65,16.52,7,43,128,85,197.7,gained,6.14,18.29
12514,Piotr Zielinski,Poland,POL,CM,20,19.06,15.25,4,10,94,84,840.0,gained,2.5,23.5
40,Dejan Lovren,Croatia,CRO,RCB,6,19.65,15.72,6,24,108,84,350.0,gained,4.0,18.0
8054,Adrien Rabiot,France,FRA,CM,14,20.17,16.13,6,31,115,84,271.0,gained,5.17,19.17
8328,Remo Freuler,Switzerland,SUI,CM,8,19.27,15.41,4,15,97,82,546.7,gained,3.75,24.25
2134,Moises Caicedo,Ecuador,ECU,CM,23,18.07,14.46,3,7,89,82,1171.4,gained,2.33,29.67
1339,Tyler Adams,United States,USA,CM,4,19.64,15.71,4,17,95,78,458.8,gained,4.25,23.75
13850,Grzegorz Krychowiak,Poland,POL,CDM,10,18.96,15.17,4,12,90,78,650.0,gained,3.0,22.5
10715,Julian Alvarez,Argentina,ARG,CF,9,20.96,16.76,7,38,116,78,205.3,gained,5.43,16.57
13866,Selim Amallah,Morocco,MAR,CM,15,19.65,15.72,7,18,94,76,422.2,gained,2.57,13.43
3870,Kylian Mbappé,France,FRA,LW,10,20.72,16.58,7,41,114,73,178.0,gained,5.86,16.29
1530,Pedri,Spain,ESP,CM,26,18.81,15.05,4,14,86,72,514.3,gained,3.5,21.5
12586,Sofyan Amrabat,Morocco,MAR,CM,4,20.23,16.18,7,40,112,72,180.0,gained,5.71,16.0
8025,Nicolas Tagliafico,Argentina,ARG,LB,3,19.36,15.49,6,11,83,72,654.5,gained,1.83,13.83
1522,Frenkie de Jong,Netherlands,NED,CM,21,20.26,16.21,5,27,98,71,263.0,gained,5.4,19.6
5116,Cristian Romero,Argentina,ARG,RCB,13,19.26,15.41,6,27,97,70,259.3,gained,4.5,16.17
118,Harry Maguire,England,ENG,LCB,6,18.2,14.56,5,14,84,70,500.0,gained,2.8,16.8
13121,Yunus Musah,United States,USA,CM,6,20.53,16.43,4,20,90,70,350.0,gained,5.0,22.5
107,Christian Pulisic,United States,USA,LW,10,19.57,15.65,4,14,83,69,492.9,gained,3.5,20.75
233,Romain Saïss,Morocco,MAR,LCB,6,19.13,15.3,6,20,89,69,345.0,gained,3.33,14.83
8062,Aaron Ramsey,Wales,WAL,CM,10,19.52,15.62,3,13,82,69,530.8,gained,4.33,27.33
1531,Lionel Messi,Argentina,ARG,CF,10,21.28,17.02,7,49,118,69,140.8,gained,7.0,16.86
401,Sofiane Boufal,Morocco,MAR,LW,17,19.78,15.82,7,27,95,68,251.9,gained,3.86,13.57
3868,Ángel Di María,Argentina,ARG,RM,11,18.78,15.02,4,6,74,68,1133.3,gained,1.5,18.5
1789,Jules Kounde,France,FRA,RCB,5,20.05,16.04,6,24,92,68,283.3,gained,4.0,15.33
3930,Lucas Paquetá,Brazil,BRA,CM,7,19.6,15.68,4,14,81,67,478.6,gained,3.5,20.25
13911,Young-gwon Kim,South Korea,KOR,LCB,19,19.16,15.33,4,14,81,67,478.6,gained,3.5,20.25
1938,Hakim Ziyech,Morocco,MAR,RW,7,21.08,16.87,7,47,112,65,138.3,gained,6.71,16.0
8330,Mario Pasalic,Croatia,CRO,CAM,15,20.35,16.28,7,11,76,65,590.9,gained,1.57,10.86
13788,Yeltsin Tejeda,Costa Rica,CRC,CM,17,18.37,14.7,3,5,70,65,1300.0,gained,1.67,23.33
13854,Dominik Livakovic,Croatia,CRO,GK,1,12.21,9.76,7,11,76,65,590.9,gained,1.57,10.86
1876,William Carvalho,Portugal,POR,CDM,14,17.95,14.36,4,5,70,65,1300.0,gained,1.25,17.5
8854,Jackson Irvine,Australia,AUS,CM,22,20.53,16.42,4,24,88,64,266.7,gained,6.0,22.0
4606,Dayot Upamecano,France,FRA,LCB,18,20.4,16.32,5,30,94,64,213.3,gained,6.0,18.8
12664,Saša Lukić,Serbia,SRB,CM,16,19.72,15.77,3,10,74,64,640.0,gained,3.33,24.67
8026,Daley Blind,Netherlands,NED,LWB,17,19.64,15.71,5,18,82,64,355.6,gained,3.6,16.4
3978,Pape Gueye,Senegal,SEN,CDM,26,18.39,14.71,3,3,66,63,2100.0,gained,1.0,22.0
449,Aaron Mooy,Australia,AUS,CDM,13,19.68,15.75,4,18,81,63,350.0,gained,4.5,20.25
7966,Kieffer Moore,Wales,WAL,CF,13,18.34,14.68,3,7,69,62,885.7,gained,2.33,23.0
13228,Youssouf Sabaly,Senegal,SEN,RB,21,20.27,16.22,4,21,83,62,295.2,gained,5.25,20.75
4926,Borna Sosa,Croatia,CRO,LB,19,20.15,16.12,5,21,83,62,295.2,gained,4.2,16.6
163,Bukayo Saka,England,ENG,RW,17,19.77,15.82,4,14,75,61,435.7,gained,3.5,18.75
157,Granit Xhaka,Switzerland,SUI,CM,10,20.47,16.38,4,21,82,61,290.5,gained,5.25,20.5
22,Kevin De Bruyne,Belgium,BEL,RW,7,20.5,16.4,3,21,80,59,281.0,gained,7.0,26.67
1334,Weston McKennie,United States,USA,CM,8,19.84,15.87,4,16,75,59,368.8,gained,4.0,18.75
12222,Majid Hosseini,Iran,IRN,LCB,19,18.71,14.97,3,12,71,59,491.7,gained,4.0,23.67
3856,Leandro Paredes,Argentina,ARG,CM,5,18.17,14.53,5,2,61,59,2950.0,gained,0.4,12.2
20,Ilkay Gündogan,Germany,GER,CM,21,18.29,14.63,3,5,64,59,1180.0,gained,1.67,21.33
1067,Brenden Aaronson,United States,USA,CAM,11,18.16,14.53,4,2,61,59,2950.0,gained,0.5,15.25
7584,Rodrigo Bentancur,Uruguay,URU,CM,6,19.52,15.62,3,7,65,58,828.6,gained,2.33,21.67
1931,Ethan Ampadu,Wales,WAL,CM,15,19.27,15.42,3,10,68,58,580.0,gained,3.33,22.67
4883,Andrej Kramaric,Croatia,CRO,CF,9,21.41,17.12,7,39,97,58,148.7,gained,5.57,13.86
8564,Pepe,Portugal,POR,RCB,3,18.84,15.07,4,9,67,58,644.4,gained,2.25,16.75
1810,Youssef En-Nesyri,Morocco,MAR,CF,19,20.57,16.46,7,38,95,57,150.0,gained,5.43,13.57
8037,Dusan Tadić,Serbia,SRB,RW,10,20.27,16.22,3,14,71,57,407.1,gained,4.67,23.67
3858,Idrissa Gueye,Senegal,SEN,CAM,5,20.66,16.53,3,16,72,56,350.0,gained,5.33,24.0
4408,Salis Abdul Samed,Ghana,GHA,CM,21,19.32,15.46,3,8,64,56,700.0,gained,2.67,21.33
113,Olivier Giroud,France,FRA,CF,9,19.56,15.65,6,17,73,56,329.4,gained,2.83,12.17
5135,Josh Sargent,United States,USA,CF,24,18.02,14.41,3,2,58,56,2800.0,gained,0.67,19.33
4625,Robert Lewandowski,Poland,POL,CF,9,19.96,15.97,4,20,76,56,280.0,gained,5.0,19.0
1907,Vitinha,Portugal,POR,CM,16,17.53,14.02,3,2,58,56,2800.0,gained,0.67,19.33
13781,Celso Borges,Costa Rica,CRC,CM,5,18.31,14.65,3,8,64,56,700.0,gained,2.67,21.33
8341,Gavi,Spain,ESP,CM,9,19.65,15.72,4,14,70,56,400.0,gained,3.5,17.5
13956,Assim Madibo,Qatar,QAT,CDM,23,17.07,13.66,2,6,61,55,916.7,gained,3.0,30.5
1977,André Zambo Anguissa,Cameroon,CMR,CM,8,20.08,16.07,3,9,64,55,611.1,gained,3.0,21.33
214,Nampalys Mendy,Senegal,SEN,CM,6,20.13,16.1,4,15,70,55,366.7,gained,3.75,17.5
13945,Boualem Khoukhi,Qatar,QAT,UNK,16,18.56,14.84,3,9,64,55,611.1,gained,3.0,21.33
66,Toby Alderweireld,Belgium,BEL,UNK,2,18.62,14.9,3,8,63,55,687.5,gained,2.67,21.0
284,Nathan Aké,Netherlands,NED,LCB,5,19.35,15.48,5,23,77,54,234.8,gained,4.6,15.4
6895,Rodrigo de Paul,Argentina,ARG,CM,7,21.95,17.56,7,51,105,54,105.9,gained,7.29,15.0
4717,Breel Embolo,Switzerland,SUI,CF,7,20.52,16.42,4,19,72,53,278.9,gained,4.75,18.0
13980,Saeid Ezatolahi,Iran,IRN,CDM,6,18.45,14.76,3,7,60,53,757.1,gained,2.33,20.0
2095,Daichi Kamada,Japan,JPN,CAM,15,20.3,16.24,4,20,73,53,265.0,gained,5.0,18.25
1675,Raphael Varane,France,FRA,RCB,4,20.09,16.07,6,27,80,53,196.3,gained,4.5,13.33
4758,Ellyes Skhiri,Tunisia,TUN,CM,17,20.11,16.09,3,15,68,53,353.3,gained,5.0,22.67
4624,Thomas Müller,Germany,GER,CAM,13,19.61,15.69,3,8,60,52,650.0,gained,2.67,20.0
7419,Krystian Bielik,Poland,POL,CM,6,19.05,15.24,4,7,59,52,742.9,gained,1.75,14.75
13912,Jin-su Kim,South Korea,KOR,LB,3,20.02,16.01,4,15,67,52,346.7,gained,3.75,16.75
7443,Christian Eriksen,Denmark,DEN,CM,10,20.17,16.13,3,16,68,52,325.0,gained,5.33,22.67
4616,Joshua Kimmich,Germany,GER,CM,6,19.64,15.71,3,14,65,51,364.3,gained,4.67,21.67
67,Jan Vertonghen,Belgium,BEL,LCB,5,19.79,15.83,3,13,64,51,392.3,gained,4.33,21.33
1684,Federico Valverde,Uruguay,URU,CM,15,20.31,16.25,3,14,65,51,364.3,gained,4.67,21.67
169,Jordan Pickford,England,ENG,GK,1,11.98,9.59,5,7,57,50,714.3,gained,1.4,11.4
1971,Tim Ream,United States,USA,LCB,13,20.38,16.3,4,25,75,50,200.0,gained,6.25,18.75
13994,Saud Abdulhamid,Saudi Arabia,KSA,RB,12,21.45,17.16,3,27,77,50,185.2,gained,9.0,25.67
1785,Bono,Morocco,MAR,GK,1,12.09,9.67,6,12,62,50,416.7,gained,2.0,10.33
1973,Antonee Robinson,United States,USA,LB,5,21.09,16.87,4,25,75,50,200.0,gained,6.25,18.75
5098,Ko Itakura,Japan,JPN,RCB,4,17.38,13.91,3,10,60,50,500.0,gained,3.33,20.0
9,Aymeric Laporte,Spain,ESP,LCB,24,19.3,15.44,3,17,67,50,294.1,gained,5.67,22.33
14011,Saleh Al-Shehri,Saudi Arabia,KSA,CF,11,17.95,14.36,3,7,57,50,714.3,gained,2.33,19.0
1896,Matty Cash,Poland,POL,RB,2,20.25,16.2,4,21,71,50,238.1,gained,5.25,17.75
4621,Jamal Musiala,Germany,GER,LW,14,19.83,15.86,3,13,62,49,376.9,gained,4.33,20.67
13824,Kye Rowles,Australia,AUS,LCB,4,20.39,16.31,4,25,74,49,196.0,gained,6.25,18.5
14040,Andre Ayew,Ghana,GHA,CF,10,18.5,14.8,3,4,53,49,1225.0,gained,1.33,17.67
8023,Lisandro Martinez,Argentina,ARG,LCB,25,18.8,15.04,5,10,59,49,490.0,gained,2.0,11.8
144,Emiliano Martínez,Argentina,ARG,GK,23,13.08,10.47,7,18,67,49,272.2,gained,2.57,9.57
133,Bruno Fernandes,Portugal,POR,RW,8,20.61,16.49,4,24,72,48,200.0,gained,6.0,18.0
13815,Mathew Leckie,Australia,AUS,RM,7,20.97,16.78,4,22,70,48,218.2,gained,5.5,17.5
8343,Sergiño Dest,United States,USA,RB,2,20.36,16.29,4,19,67,48,252.6,gained,4.75,16.75
9178,Marcos Acuña,Argentina,ARG,LB,8,21.32,17.06,6,31,79,48,154.8,gained,5.17,13.17
9993,Kalidou Koulibaly,Senegal,SEN,RCB,3,20.8,16.64,4,23,70,47,204.3,gained,5.75,17.5
4608,Niklas Süle,Germany,GER,RB,15,19.63,15.71,3,12,59,47,391.7,gained,4.0,19.67
3846,Marquinhos,Brazil,BRA,RCB,4,20.63,16.5,5,27,74,47,174.1,gained,5.4,14.8
1034,Jhegson Méndez,Ecuador,ECU,CM,20,18.14,14.52,2,5,52,47,940.0,gained,2.5,26.0
13848,Kamil Glik,Poland,POL,RCB,15,18.5,14.8,4,14,61,47,335.7,gained,3.5,15.25
123,Luke Shaw,England,ENG,LB,3,21.18,16.95,5,34,81,47,138.2,gained,6.8,16.2
5085,Abdul Rahman Baba,Ghana,GHA,LWB,17,19.56,15.65,3,7,53,46,657.1,gained,2.33,17.67
1377,Kieran Trippier,England,ENG,RB,12,20.23,16.18,3,14,60,46,328.6,gained,4.67,20.0
61,Hugo Lloris,France,FRA,GK,1,13.45,10.76,6,15,61,46,306.7,gained,2.5,10.17
11241,Andries Noppert,Netherlands,NED,GK,23,12.96,10.37,5,8,54,46,575.0,gained,1.6,10.8
1532,Ousmane Dembele,France,FRA,RW,11,21.38,17.1,7,40,86,46,115.0,gained,5.71,12.29
2088,Maya Yoshida,Japan,JPN,LCB,22,20.12,16.1,4,25,70,45,180.0,gained,6.25,17.5
13371,Bryan Oviedo,Costa Rica,CRC,LB,8,19.95,15.96,3,11,56,45,409.1,gained,3.67,18.67
1593,Óscar Duarte,Costa Rica,CRC,RCB,6,18.78,15.02,3,12,57,45,375.0,gained,4.0,19.0
13954,Abdulaziz Hatem,Qatar,QAT,CM,6,19.44,15.55,3,8,53,45,562.5,gained,2.67,17.67
395,Pierre-Emile Höjbjerg,Denmark,DEN,CM,23,20.36,16.29,3,18,63,45,250.0,gained,6.0,21.0
13864,Yahia Attiat-Allah,Morocco,MAR,LB,25,20.93,16.74,5,22,66,44,200.0,gained,4.4,13.2
5968,Lovro Majer,Croatia,CRO,CAM,7,20.04,16.03,5,5,49,44,880.0,gained,1.0,9.8
8033,Davy Klaassen,Netherlands,NED,CAM,14,19.57,15.65,4,9,53,44,488.9,gained,2.25,13.25
3734,Félix Torres,Ecuador,ECU,RCB,2,18.65,14.92,3,9,53,44,488.9,gained,3.0,17.67
13858,Josip Juranovic,Croatia,CRO,RB,22,22.17,17.74,6,57,101,44,77.2,gained,9.5,16.83
21,Phil Foden,England,ENG,CM,20,20.27,16.21,4,14,58,44,314.3,gained,3.5,14.5
12777,Abdelhamid Sabiri,Morocco,MAR,CAM,11,19.14,15.31,5,7,51,44,628.6,gained,1.4,10.2
8022,Jurrien Timber,Netherlands,NED,RCB,2,21.07,16.85,4,34,78,44,129.4,gained,8.5,19.5
1535,Luis Suarez,Uruguay,URU,CF,9,18.67,14.94,3,4,47,43,1075.0,gained,1.33,15.67
14003,Mohamed Kanno,Saudi Arabia,KSA,CM,23,20.23,16.18,3,17,60,43,252.9,gained,5.67,20.0
8034,Steven Berghuis,Netherlands,NED,CM,11,18.97,15.18,4,7,50,43,614.3,gained,1.75,12.5
1257,In-beom Hwang,South Korea,KOR,CM,6,20.78,16.62,4,26,69,43,165.4,gained,6.5,17.25
1698,Gareth Bale,Wales,WAL,CF,11,18.66,14.93,3,9,52,43,477.8,gained,3.0,17.33
11094,Cody Gakpo,Netherlands,NED,CAM,8,21.26,17.0,5,35,78,43,122.9,gained,7.0,15.6
2083,Joe Rodon,Wales,WAL,UNK,6,19.21,15.36,3,10,53,43,430.0,gained,3.33,17.67
13819,Mitchell Duke,Australia,AUS,CF,15,20.35,16.28,4,19,62,43,226.3,gained,4.75,15.5
940,Matt Turner,United States,USA,GK,1,11.83,9.47,4,6,48,42,700.0,gained,1.5,12.0
1336,Timothy Weah,United States,USA,RW,21,20.47,16.37,4,17,59,42,247.1,gained,4.25,14.75
13996,Hassan Tambakti,Saudi Arabia,KSA,RCB,17,19.99,15.99,2,9,51,42,466.7,gained,4.5,25.5
18,Rodri,Spain,ESP,RCB,16,20.58,16.47,4,26,68,42,161.5,gained,6.5,17.0
8031,Mohammed Kudus,Ghana,GHA,CM,20,20.11,16.09,3,12,54,42,350.0,gained,4.0,18.0
11841,Hidemasa Morita,Japan,JPN,CDM,13,20.07,16.06,3,18,60,42,233.3,gained,6.0,20.0
3367,Henry Martín,Mexico,MEX,CF,20,19.71,15.77,2,4,46,42,1050.0,gained,2.0,23.0
7988,Boulaye Dia,Senegal,SEN,CF,9,20.94,16.75,4,22,64,42,190.9,gained,5.5,16.0
9981,Ritsu Doan,Japan,JPN,RW,8,18.44,14.75,4,9,51,42,466.7,gained,2.25,12.75
4908,Dani Olmo,Spain,ESP,LW,21,20.67,16.54,4,24,66,42,175.0,gained,6.0,16.5
8257,Harry Souttar,Australia,AUS,RCB,19,19.77,15.82,4,23,64,41,178.3,gained,5.75,16.0
1926,Thiago Silva,Brazil,BRA,LCB,3,20.31,16.24,4,20,61,41,205.0,gained,5.0,15.25
1696,Marco Asensio,Spain,ESP,CF,10,19.55,15.64,4,13,54,41,315.4,gained,3.25,13.5
4661,Manuel Akanji,Switzerland,SUI,RCB,5,20.42,16.33,4,18,59,41,227.8,gained,4.5,14.75
12820,Jakub Kiwior,Poland,POL,LCB,14,19.8,15.84,4,17,58,41,241.2,gained,4.25,14.5
13946,Pedro Miguel,Qatar,QAT,RWB,2,19.11,15.29,3,10,51,41,410.0,gained,3.33,17.0
4002,Nayef Aguerd,Morocco,MAR,RCB,5,20.39,16.32,4,20,61,41,205.0,gained,5.0,15.25
4618,Leon Goretzka,Germany,GER,CM,8,19.67,15.73,3,8,49,41,512.5,gained,2.67,16.33
8555,Otavio,Portugal,POR,CM,25,19.63,15.7,3,8,49,41,512.5,gained,2.67,16.33
13798,Yuto Nagatomo,Japan,JPN,LB,5,18.47,14.78,4,11,52,41,372.7,gained,2.75,13.0
9824,Montassar Talbi,Tunisia,TUN,LCB,3,18.23,14.58,3,9,50,41,455.6,gained,3.0,16.67
57,Xherdan Shaqiri,Switzerland,SUI,RW,23,19.37,15.49,3,10,51,41,410.0,gained,3.33,17.0
3848,Abdou Diallo,Senegal,SEN,LB,22,20.81,16.65,4,24,64,40,166.7,gained,6.0,16.0
13971,Ehsan Hajsafi,Iran,IRN,LW,3,20.06,16.05,3,14,54,40,285.7,gained,4.67,18.0
3865,Neymar,Brazil,BRA,CAM,10,19.73,15.78,3,13,53,40,307.7,gained,4.33,17.67
90,Antonio Rüdiger,Germany,GER,RCB,2,21.23,16.98,3,23,63,40,173.9,gained,7.67,21.0
9939,Jakub Kaminski,Poland,POL,RM,13,20.26,16.21,4,12,52,40,333.3,gained,3.0,13.0
6967,Riley McGree,Australia,AUS,CM,14,20.54,16.43,4,17,57,40,235.3,gained,4.25,14.25
8326,Teun Koopmeiners,Netherlands,NED,CDM,20,19.45,15.56,5,10,50,40,400.0,gained,2.0,10.0
3965,Jonathan David,Canada,CAN,CF,20,19.92,15.94,3,11,51,40,363.6,gained,3.67,17.0
105,Mason Mount,England,ENG,CAM,19,19.6,15.68,3,9,49,40,444.4,gained,3.0,16.33
1168,Nouhou Tolo,Cameroon,CMR,LB,25,21.3,17.04,3,22,62,40,181.8,gained,7.33,20.67
13953,Karim Boudiaf,Qatar,QAT,CM,12,19.04,15.23,3,8,48,40,500.0,gained,2.67,16.0
4695,Nico Elvedi,Switzerland,SUI,LCB,4,18.82,15.06,2,5,45,40,800.0,gained,2.5,22.5
1380,Thomas Partey,Ghana,GHA,CM,5,19.68,15.75,3,12,52,40,333.3,gained,4.0,17.33
14028,Issam Jebali,Tunisia,TUN,CF,9,18.25,14.6,3,5,44,39,780.0,gained,1.67,14.67
453,Alexis Mac Allister,Argentina,ARG,CAM,20,20.99,16.79,6,35,74,39,111.4,gained,5.83,12.33
14019,Yassine Meriah,Tunisia,TUN,UNK,4,18.67,14.94,3,10,49,39,390.0,gained,3.33,16.33
8027,Noussair Mazraoui,Morocco,MAR,LB,3,21.01,16.81,5,28,67,39,139.3,gained,5.6,13.4
3895,Ismail Jakobs,Senegal,SEN,LB,14,20.53,16.43,4,19,57,38,200.0,gained,4.75,14.25
8927,Ao Tanaka,Japan,JPN,CM,17,19.46,15.57,3,7,45,38,542.9,gained,2.33,15.0
1676,Eder Militao,Brazil,BRA,RCB,14,20.75,16.6,4,27,65,38,140.7,gained,6.75,16.25
8136,Ivan Perisic,Croatia,CRO,LW,4,22.38,17.9,7,68,106,38,55.9,gained,9.71,15.14
916,Walker Zimmerman,United States,USA,RCB,3,19.48,15.58,4,13,51,38,292.3,gained,3.25,12.75
84,Steven Bergwijn,Netherlands,NED,CF,7,19.69,15.76,4,6,44,38,633.3,gained,1.5,11.0
5038,Jae-sung Lee,South Korea,KOR,CAM,10,21.24,16.99,3,17,55,38,223.5,gained,5.67,18.33
4142,Dylan Bronn,Tunisia,TUN,RCB,6,17.7,14.16,2,5,43,38,760.0,gained,2.5,21.5
1341,Unai Simon,Spain,ESP,GK,23,12.43,9.94,4,10,48,38,380.0,gained,2.5,12.0
71,Ben Davies,Wales,WAL,LCB,4,19.75,15.8,3,9,46,37,411.1,gained,3.0,15.33
13923,Gue-sung Cho,South Korea,KOR,CF,9,20.66,16.53,4,17,54,37,217.6,gained,4.25,13.5
4053,Kasper Dolberg,Denmark,DEN,CF,12,18.64,14.92,3,4,41,37,925.0,gained,1.33,13.67
8551,Stephen Eustaquio,Canada,CAN,CM,7,20.08,16.07,2,8,45,37,462.5,gained,4.0,22.5
8561,Mehdi Taremi,Iran,IRN,CF,9,21.17,16.93,3,26,63,37,142.3,gained,8.67,21.0
8134,Denzel Dumfries,Netherlands,NED,RWB,22,22.47,17.98,5,51,88,37,72.5,gained,10.2,17.6
589,Neco Williams,Wales,WAL,LWB,3,20.04,16.03,3,10,47,37,370.0,gained,3.33,15.67
13998,Salem Al-Dawsari,Saudi Arabia,KSA,LM,10,20.64,16.51,3,23,60,37,160.9,gained,7.67,20.0
8583,Theo Hernandez,France,FRA,LB,22,21.79,17.43,6,51,87,36,70.6,gained,8.5,14.5
12960,Ricardo Rodriguez,Switzerland,SUI,LB,13,20.7,16.56,4,24,60,36,150.0,gained,6.0,15.0
13995,Abdulelah Al-Amri,Saudi Arabia,KSA,RCB,4,20.25,16.2,3,12,48,36,300.0,gained,4.0,16.0
5195,Piero Hincapie,Ecuador,ECU,LCB,3,20.43,16.34,3,14,50,36,257.1,gained,4.67,16.67
195,Richarlison,Brazil,BRA,CF,9,21.68,17.34,4,25,61,36,144.0,gained,6.25,15.25
12502,Min Jae Kim,South Korea,KOR,RCB,4,19.95,15.96,3,14,50,36,257.1,gained,4.67,16.67
12154,Famara Diedhiou,Senegal,SEN,CF,19,16.83,13.47,2,0,36,36,,gained,0.0,18.0
13823,Craig Goodwin,Australia,AUS,LM,23,19.81,15.85,4,10,46,36,360.0,gained,2.5,11.5
1950,Ferran Torres,Spain,ESP,RW,11,20.54,16.43,4,16,52,36,225.0,gained,4.0,13.0
13977,Morteza Pouraliganji,Iran,IRN,RCB,8,21.27,17.01,3,25,61,36,144.0,gained,8.33,20.33
1406,Pervis Estupinan,Ecuador,ECU,LB,7,20.96,16.77,3,19,55,36,189.5,gained,6.33,18.33
13032,Pathe Ciss,Senegal,SEN,CM,11,18.67,14.94,3,5,41,36,720.0,gained,1.67,13.67
13927,Guillermo Varela,Uruguay,URU,RB,13,20.65,16.52,3,9,45,36,400.0,gained,3.0,15.0
3996,Bamba Dieng,Senegal,SEN,CF,20,18.39,14.71,4,1,36,35,3500.0,gained,0.25,9.0
13960,Hasan Al-Haydos,Qatar,QAT,CM,10,19.65,15.72,3,11,46,35,318.2,gained,3.67,15.33
6916,Junior Hoilett,Canada,CAN,LW,10,19.52,15.62,3,7,42,35,500.0,gained,2.33,14.0
7478,Milos Degenek,Australia,AUS,RCB,2,19.93,15.94,4,12,47,35,291.7,gained,3.0,11.75
8042,Wojciech Szczesny,Poland,POL,GK,1,12.72,10.18,4,6,41,35,583.3,gained,1.5,10.25
14004,Abdulelah Al-Malki,Saudi Arabia,KSA,CDM,8,19.39,15.51,2,6,41,35,583.3,gained,3.0,20.5
754,Kendall Waston,Costa Rica,CRC,RCB,19,18.29,14.63,3,7,42,35,500.0,gained,2.33,14.0
8538,Diogo Costa,Portugal,POR,GK,22,13.1,10.48,5,7,42,35,500.0,gained,1.4,8.4
4566,Rubén Vargas,Switzerland,SUI,LW,17,21.9,17.52,4,25,60,35,140.0,gained,6.25,15.0
5173,Ismael Kone,Canada,CAN,CM,15,19.89,15.91,3,6,40,34,566.7,gained,2.0,13.33
13924,Sergio Rochet,Uruguay,URU,GK,23,10.79,8.63,3,4,38,34,850.0,gained,1.33,12.67
2066,Ruben Dias,Portugal,POR,RCB,4,20.97,16.78,4,23,57,34,147.8,gained,5.75,14.25
13049,Gonzalo Plata,Ecuador,ECU,RM,19,20.67,16.53,3,14,48,34,242.9,gained,4.67,16.0
240,Rúben Neves,Portugal,POR,CM,18,20.3,16.24,4,18,52,34,188.9,gained,4.5,13.0
12576,Nikola Milenkovic,Serbia,SRB,RCB,4,20.75,16.6,3,18,52,34,188.9,gained,6.0,17.33
1960,Timothy Castagne,Belgium,BEL,RWB,21,20.77,16.62,3,18,52,34,188.9,gained,6.0,17.33
4152,Pape Sarr,Senegal,SEN,CM,17,17.03,13.63,2,0,34,34,,gained,0.0,17.0
14031,Milan Borjan,Canada,CAN,GK,18,12.38,9.9,3,6,40,34,566.7,gained,2.0,13.33
5097,Ibrahima Konaté,France,FRA,RCB,24,20.78,16.62,5,20,54,34,170.0,gained,4.0,10.8
12183,Haji Wright,United States,USA,CF,19,19.0,15.2,4,7,40,33,471.4,gained,1.75,10.0
8099,Rasmus Kristensen,Denmark,DEN,RWB,13,20.89,16.71,3,16,49,33,206.3,gained,5.33,16.33
13961,Akram Afif,Qatar,QAT,CF,11,20.64,16.51,3,19,52,33,173.7,gained,6.33,17.33
8138,Lautaro Martinez,Argentina,ARG,CF,22,20.62,16.5,5,14,47,33,235.7,gained,2.8,9.4
4012,Eduardo Camavinga,France,FRA,CM,25,19.67,15.73,2,7,40,33,471.4,gained,3.5,20.0
6655,Nicolas N'Koulou,Cameroon,CMR,LCB,3,19.84,15.87,2,9,41,32,355.6,gained,4.5,20.5
